크롤링 우선순위 리스트
====================
생성일시: 2025. 7. 21. 오전 12:07:33
총 대상 단지: 19868개

순위	점수	우선순위	거래량	단지명	위치
14756	20.2	5	   5	대동레미안	남구 대연동
14757	20.2	5	   5	동성맨션	남구 대연동
14758	20.2	5	   5	투윈빌리지	남구 대연동
14759	20.2	5	   5	쌍용스윗닷홈1	남구 무거동
14760	20.2	5	   5	삼산파로스빌	남구 신정동
14761	20.2	5	   5	해림발리빌	남구 용호동
14762	20.2	5	   5	정우팰리스2차	남동구 간석동
14763	20.2	5	   5	이삭(1085-7)201동	남동구 만수동
14764	20.2	5	   5	광덕파크빌아파트	노원구 공릉동
14765	20.2	5	   5	남청파인힐	노원구 공릉동
14766	20.2	5	   5	신명아파트	노원구 공릉동
14767	20.2	5	   5	대동황토빌라트	노원구 상계동
14768	20.2	5	   5	상인아트빌리지	달서구 상인동
14769	20.2	5	   5	남도	달서구 성당동
14770	20.2	5	   5	센텀시티	달서구 송현동
14771	20.2	5	   5	송현화정리치타운	달서구 송현동
14772	20.2	5	   5	금원푸른솔	대덕구 석봉동
14773	20.2	5	   5	한라	대덕구 평촌동
14774	20.2	5	   5	중흥에스클래스	도봉구 창동
14775	20.2	5	   5	드림팰리스아파트(288-27)	동구 가양동
14776	20.2	5	   5	동호센트로파크	동구 동호동
14777	20.2	5	   5	SEASIDE	동구 방어동
14778	20.2	5	   5	남경비발디	동구 방어동
14779	20.2	5	   5	오션빌리지5차	동구 방어동
14780	20.2	5	   5	해움	동구 방어동
14781	20.2	5	   5	우정	동구 송림동
14782	20.2	5	   5	남성맨션	동구 수정동
14783	20.2	5	   5	센트럴파크	동구 신기동
14784	20.2	5	   5	아너스뷰103동	동구 신서동
14785	20.2	5	   5	동양블루스카이	동구 신암동
14786	20.2	5	   5	진산신암그랜드타운	동구 신암동
14787	20.2	5	   5	평화	동구 자양동
14788	20.2	5	   5	남호그린파크맨션	동구 전하동
14789	20.2	5	   5	처용빌라트B	동구 전하동
14790	20.2	5	   5	공항2월성	동구 지저동
14791	20.2	5	   5	대륙	동구 초량동
14792	20.2	5	   5	썬플라워빌	동구 초량동
14793	20.2	5	   5	청명골드타워	동구 초량동
14794	20.2	5	   5	초량위드빌	동구 초량동
14795	20.2	5	   5	남경피오레	동구 화정동
14796	20.2	5	   5	동백	동구 효목동
14797	20.2	5	   5	삼성아파트	동래구 명장동
14798	20.2	5	   5	동래더씨드	동래구 복천동
14799	20.2	5	   5	태양연립	동래구 사직동
14800	20.2	5	   5	경우골드빌라	동래구 온천동
14801	20.2	5	   5	대화빌	동래구 온천동
14802	20.2	5	   5	지영아이니드빌	동래구 온천동
14803	20.2	5	   5	효림시티빌	동래구 온천동
14804	20.2	5	   5	백경	동작구 상도1동
14805	20.2	5	   5	동보프리미아	마포구 망원동
14806	20.2	5	   5	한강1차대주피오레	마포구 망원동
14807	20.2	5	   5	한강2차대주피오레	마포구 망원동
14808	20.2	5	   5	성산동성	마포구 성산동
14809	20.2	5	   5	우공	마포구 염리동
14810	20.2	5	   5	리치빌	미추홀구 도화동
14811	20.2	5	   5	신태양4차	미추홀구 도화동
14812	20.2	5	   5	성도아파트(2동)	미추홀구 용현동
14813	20.2	5	   5	석암2차	미추홀구 주안동
14814	20.2	5	   5	개금미네스트	부산진구 개금동
14815	20.2	5	   5	동원	부산진구 당감동
14816	20.2	5	   5	서면그린빌	부산진구 범천동
14817	20.2	5	   5	덕포그랜드힐	부산진구 양정동
14818	20.2	5	   5	전포센티움	부산진구 전포동
14819	20.2	5	   5	성지잉카빌리지	부산진구 초읍동
14820	20.2	5	   5	태림아파트	부산진구 초읍동
14821	20.2	5	   5	DH씨밀레(431-42)	부평구 부평동
14822	20.2	5	   5	M타워(119-58)	부평구 부평동
14823	20.2	5	   5	마이홈	부평구 부평동
14824	20.2	5	   5	파크에비뉴	부평구 부평동
14825	20.2	5	   5	현민쎈스	부평구 부평동
14826	20.2	5	   5	부국2	북구 덕천동
14827	20.2	5	   5	청명맨션	북구 두암동
14828	20.2	5	   5	리치멤버스	북구 명촌동
14829	20.2	5	   5	솔레미움	북구 명촌동
14830	20.2	5	   5	대웅(419-41)	북구 복현동
14831	20.2	5	   5	화정맨션	북구 신안동
14832	20.2	5	   5	고운2	북구 오치동
14833	20.2	5	   5	상아맨션	북구 운암동
14834	20.2	5	   5	선우	북구 정자동
14835	20.2	5	   5	칠성세정드림빌	북구 칠성동2가
14836	20.2	5	   5	일자맨션	사상구 괘법동
14837	20.2	5	   5	리뷰캐슬아파트	사하구 괴정동
14838	20.2	5	   5	보해이브빌	사하구 괴정동
14839	20.2	5	   5	동방	사하구 하단동
14840	20.2	5	   5	칠산주택조합	사하구 하단동
14841	20.2	5	   5	대광	서구 광천동
14842	20.2	5	   5	충무쇼핑맨션	서구 남부민동
14843	20.2	5	   5	홍익타운라동(17-16)	서구 내동
14844	20.2	5	   5	동산	서구 농성동
14845	20.2	5	   5	푸루내리	서구 도마동
14846	20.2	5	   5	동대맨션	서구 동대신동1가
14847	20.2	5	   5	천우그린빌라	서구 부민동1가
14848	20.2	5	   5	엘리시안	서구 비산동
14849	20.2	5	   5	대신자유	서구 서대신동2가
14850	20.2	5	   5	구덕	서구 서대신동3가
14851	20.2	5	   5	흥국	서구 쌍촌동
14852	20.2	5	   5	아미맨션	서구 아미동2가
14853	20.2	5	   5	영무예다음	서구 화정동
14854	20.2	5	   5	대성	서대문구 북가좌동
14855	20.2	5	   5	조은2차	서대문구 북아현동
14856	20.2	5	   5	베벌리힐즈	서대문구 홍은동
14857	20.2	5	   5	아르팰리스	서대문구 홍은동
14858	20.2	5	   5	더샵반포리버파크	서초구 반포동
14859	20.2	5	   5	롯데캐슬포레스트	서초구 방배동
14860	20.2	5	   5	황실자이	서초구 방배동
14861	20.2	5	   5	더미켈란	서초구 서초동
14862	20.2	5	   5	서초동아이파크	서초구 서초동
14863	20.2	5	   5	서초동프레스티지아파트	서초구 서초동
14864	20.2	5	   5	신장미	성동구 성수동1가
14865	20.2	5	   5	금호베스트빌	성동구 송정동
14866	20.2	5	   5	쌍용스윗닷홈거여역1차	송파구 거여동
14867	20.2	5	   5	경남레이크파크	송파구 송파동
14868	20.2	5	   5	금강캐스빌	송파구 풍납동
14869	20.2	5	   5	만촌화성파크드림	수성구 만촌동
14870	20.2	5	   5	심비움	수성구 만촌동
14871	20.2	5	   5	태왕아너스클럽	수성구 수성동1가
14872	20.2	5	   5	류빈비치빌	수영구 광안동
14873	20.2	5	   5	우일하이츠빌라	수영구 광안동
14874	20.2	5	   5	다사랑빌	수영구 남천동
14875	20.2	5	   5	당곡	양천구 신월동
14876	20.2	5	   5	청솔	양천구 신월동
14877	20.2	5	   5	보람쉬움	양천구 신정동
14878	20.2	5	   5	장미	양천구 신정동
14879	20.2	5	   5	대동레미안	연제구 연산동
14880	20.2	5	   5	디오빌에이동	연제구 연산동
14881	20.2	5	   5	전원에스빌	연제구 연산동
14882	20.2	5	   5	창성골든빌비동	연제구 연산동
14883	20.2	5	   5	협성네오빌	영도구 동삼동
14884	20.2	5	   5	쌍용스윗닷홈	용산구 한강로3가
14885	20.2	5	   5	한남파라곤	용산구 한남동
14886	20.2	5	   5	한남하우스	용산구 한남동
14887	20.2	5	   5	현대안성타워	용산구 한남동
14888	20.2	5	   5	뉴후암	용산구 후암동
14889	20.2	5	   5	언양맨션	울주군 언양읍 서부리
14890	20.2	5	   5	웨일즈빌라트3차B	울주군 온양읍 대안리
14891	20.2	5	   5	명성	은평구 갈현동
14892	20.2	5	   5	연서노벨(463-16)	은평구 갈현동
14893	20.2	5	   5	행운	은평구 갈현동
14894	20.2	5	   5	건우샹그리라	은평구 역촌동
14895	20.2	5	   5	청우참조은	은평구 역촌동
14896	20.2	5	   5	송림아마레스아파트	종로구 명륜1가
14897	20.2	5	   5	동남	중구 남외동
14898	20.2	5	   5	선화	중구 남외동
14899	20.2	5	   5	아느칸빌3차	중구 복산동
14900	20.2	5	   5	대근하버빌30차	중구 부평동4가
14901	20.2	5	   5	우현에덴맨션	중구 서동
14902	20.2	5	   5	강산파크빌	중구 성안동
14903	20.2	5	   5	네오빌8차	중구 성안동
14904	20.2	5	   5	성안시티빌101동	중구 성안동
14905	20.2	5	   5	포인트힐	중구 성안동
14906	20.2	5	   5	남산FORESTHOUSE	중구 신당동
14907	20.2	5	   5	노블레스2	중구 신당동
14908	20.2	5	   5	세종	중구 중촌동
14909	20.2	5	   5	시영아파트12동	중구 태평동
14910	20.2	5	   5	삼강제나두	중구 학성동
14911	20.2	5	   5	창우크리스탈	중구 학성동
14912	20.2	5	   5	벽산첼시빌	해운대구 중동
14913	20.2	5	   4	대치푸르지오써밋	강남구 대치동
14914	20.2	5	   4	롯데캐슬리베	강남구 대치동
14915	20.2	5	   4	아름빌(889-74)	강남구 대치동
14916	20.2	5	   4	도곡2차I'PARK	강남구 도곡동
14917	20.2	5	   4	래미안삼성1차(103-22)	강남구 삼성동
14918	20.2	5	   4	래미안삼성1차(105-0)	강남구 삼성동
14919	20.2	5	   4	포스코트	강남구 삼성동
14920	20.2	5	   4	풍림(1차)	강남구 삼성동
14921	20.2	5	   4	한양립스	강남구 삼성동
14922	20.2	5	   4	래미안신사	강남구 신사동
14923	20.2	5	   4	신성아파트101동	강남구 신사동
14924	20.2	5	   4	알파임하우스1	강남구 신사동
14925	20.2	5	   4	역삼동우정에쉐르1	강남구 역삼동
14926	20.2	5	   4	역삼디오슈페리움	강남구 역삼동
14927	20.2	5	   4	우림루미아트1	강남구 역삼동
14928	20.2	5	   4	프리마빌	강남구 역삼동
14929	20.2	5	   4	동양파라곤	강남구 청담동
14930	20.2	5	   4	상지리츠빌9차	강남구 청담동
14931	20.2	5	   4	청담아이파크	강남구 청담동
14932	20.2	5	   4	노블레스(383-8)	강동구 길동
14933	20.2	5	   4	늘조은	강동구 성내동
14934	20.2	5	   4	신주	강동구 성내동
14935	20.2	5	   4	대명	강동구 암사동
14936	20.2	5	   4	한건	강동구 암사동
14937	20.2	5	   4	태솔타운	강북구 수유동
14938	20.2	5	   4	현대맨션(52-27)	강북구 수유동
14939	20.2	5	   4	두온리치벨리	강북구 우이동
14940	20.2	5	   4	청솔파인힐(736-0)	강서구 내발산동
14941	20.2	5	   4	등촌동성원	강서구 등촌동
14942	20.2	5	   4	보람	강서구 등촌동
14943	20.2	5	   4	삼천리	강서구 염창동
14944	20.2	5	   4	성삼하이츠	강서구 화곡동
14945	20.2	5	   4	일현세일	강서구 화곡동
14946	20.2	5	   4	화곡3차보람	강서구 화곡동
14947	20.2	5	   4	쎈트앤빌2	관악구 남현동
14948	20.2	5	   4	에메랄드103동	관악구 봉천동
14949	20.2	5	   4	에메랄드104동	관악구 봉천동
14950	20.2	5	   4	하이캐슬	관악구 봉천동
14951	20.2	5	   4	웰피아	관악구 신림동
14952	20.2	5	   4	한광프라임빌	광산구 소촌동
14953	20.2	5	   4	명동	광산구 송정동
14954	20.2	5	   4	정원시티캐슬	광산구 신창동
14955	20.2	5	   4	워커힐 팰리스	광진구 광장동
14956	20.2	5	   4	삼민	광진구 중곡동
14957	20.2	5	   4	(740-24)	구로구 구로동
14958	20.2	5	   4	(743-10)	구로구 구로동
14959	20.2	5	   4	(744-15)	구로구 구로동
14960	20.2	5	   4	(745-57)	구로구 구로동
14961	20.2	5	   4	(797-26)	구로구 구로동
14962	20.2	5	   4	(797-5)	구로구 구로동
14963	20.2	5	   4	삼호빌라	구로구 구로동
14964	20.2	5	   4	안정빌라	구로구 구로동
14965	20.2	5	   4	유진빌라	구로구 구로동
14966	20.2	5	   4	유한수목원	구로구 오류동
14967	20.2	5	   4	라경유닉스빌라트	금정구 구서동
14968	20.2	5	   4	보성오페라	금정구 구서동
14969	20.2	5	   4	산들파르테	금정구 구서동
14970	20.2	5	   4	거성리젠시	금정구 남산동
14971	20.2	5	   4	덕산에이스빌라	금정구 남산동
14972	20.2	5	   4	미주빌리지	금정구 남산동
14973	20.2	5	   4	정구팰리스	금정구 남산동
14974	20.2	5	   4	진흥목화	금정구 남산동
14975	20.2	5	   4	해성체르니아파트2차	금정구 남산동
14976	20.2	5	   4	희재하이빌	금정구 부곡동
14977	20.2	5	   4	광후빌리지	금정구 장전동
14978	20.2	5	   4	청룡예뜨랑1	금정구 청룡동
14979	20.2	5	   4	은탑로얄클라스	금천구 독산동
14980	20.2	5	   4	시흥목련	금천구 시흥동
14981	20.2	5	   4	원남빌라	기장군 기장읍 교리
14982	20.2	5	   4	센트럴파크7	기장군 기장읍 대라리
14983	20.2	5	   4	양지	기장군 기장읍 대라리
14984	20.2	5	   4	펠리스빌3	기장군 기장읍 대라리
14985	20.2	5	   4	황중베르빌	기장군 기장읍 대라리
14986	20.2	5	   4	금강센스빌제102동	기장군 기장읍 동부리
14987	20.2	5	   4	진동선빌리지	기장군 기장읍 동부리
14988	20.2	5	   4	경천골드빌	남구 대연동
14989	20.2	5	   4	부림1차	남구 대연동
14990	20.2	5	   4	아침마을비동	남구 대연동
14991	20.2	5	   4	영광드림타워	남구 대연동
14992	20.2	5	   4	투윈빌리지-1	남구 대연동
14993	20.2	5	   4	정호베스트빌(15-17)	남구 문현동
14994	20.2	5	   4	푸오레	남구 신정동
14995	20.2	5	   4	한솔빌라2차	남구 옥동
14996	20.2	5	   4	(용호맨션)	남구 용호동
14997	20.2	5	   4	동산뉴그린맨션	남구 용호동
14998	20.2	5	   4	용호맨션	남구 용호동
14999	20.2	5	   4	다솜팔라시오	남동구 간석동
15000	20.2	5	   4	더레지던스	남동구 간석동
15001	20.2	5	   4	삼익목화	남동구 간석동
15002	20.2	5	   4	구월베스티움	남동구 구월동
15003	20.2	5	   4	충효파크타운	노원구 상계동
15004	20.2	5	   4	현대하이츠	노원구 상계동
15005	20.2	5	   4	도담도담채아파트	달서구 본리동
15006	20.2	5	   4	그린팰리스B동	달서구 진천동
15007	20.2	5	   4	다사에듀센트럴	달성군 다사읍 매곡리
15008	20.2	5	   4	신일라이프(B동)	도봉구 쌍문동
15009	20.2	5	   4	영창하모니A	도봉구 창동
15010	20.2	5	   4	창동역블루핀2동	도봉구 창동
15011	20.2	5	   4	평화타운맨션	동구 가양동
15012	20.2	5	   4	아트랑스102동	동구 각산동
15013	20.2	5	   4	별빛누리타운	동구 검사동
15014	20.2	5	   4	해성	동구 검사동
15015	20.2	5	   4	에덴공항3차(104동)	동구 도동
15016	20.2	5	   4	강산드림빌	동구 방어동
15017	20.2	5	   4	세림	동구 방어동
15018	20.2	5	   4	아름빌106동	동구 범일동
15019	20.2	5	   4	강촌타운A동	동구 불로동
15020	20.2	5	   4	그린아파트	동구 불로동
15021	20.2	5	   4	용문아트빌	동구 수정동
15022	20.2	5	   4	거북	동구 신암동
15023	20.2	5	   4	라임1	동구 신천동
15024	20.2	5	   4	대복궁전빌	동구 일산동
15025	20.2	5	   4	삼성베스트빌리지	동구 일산동
15026	20.2	5	   4	상림VIP	동구 전하동
15027	20.2	5	   4	대근아트빌라	동구 좌천동
15028	20.2	5	   4	배룡비치텔	동구 초량동
15029	20.2	5	   4	큰소나무빌라	동구 초량동
15030	20.2	5	   4	경성3	동구 홍도동
15031	20.2	5	   4	명성블루빌	동구 화정동
15032	20.2	5	   4	삼성골든	동구 화정동
15033	20.2	5	   4	비젼아파트101동	동대문구 장안동
15034	20.2	5	   4	성림(390-5)	동대문구 장안동
15035	20.2	5	   4	신일해피트리2차(567)	동대문구 장안동
15036	20.2	5	   4	청우	동대문구 제기동
15037	20.2	5	   4	명장제일	동래구 명장동
15038	20.2	5	   4	더팰리스	동래구 사직동
15039	20.2	5	   4	더리체	동래구 온천동
15040	20.2	5	   4	동래창덕더파크	동래구 온천동
15041	20.2	5	   4	월드리빙필	동래구 온천동
15042	20.2	5	   4	일성아이앤유2차	동래구 온천동
15043	20.2	5	   4	마포공덕파크팰리스Ⅱ	마포구 공덕동
15044	20.2	5	   4	시티	마포구 망원동
15045	20.2	5	   4	광남푸른마을	마포구 서교동
15046	20.2	5	   4	엘지(214-15)	마포구 성산동
15047	20.2	5	   4	리츠	마포구 연남동
15048	20.2	5	   4	세명101동	미추홀구 도화동
15049	20.2	5	   4	우진3차	미추홀구 숭의동
15050	20.2	5	   4	우진5차	미추홀구 숭의동
15051	20.2	5	   4	해찬솔	미추홀구 숭의동
15052	20.2	5	   4	금성	미추홀구 용현동
15053	20.2	5	   4	삼성건영(101동)	미추홀구 주안동
15054	20.2	5	   4	세명103동	미추홀구 주안동
15055	20.2	5	   4	예하임아파트	미추홀구 주안동
15056	20.2	5	   4	토운모닝톤	부산진구 범천동
15057	20.2	5	   4	현호네오빌	부산진구 부전동
15058	20.2	5	   4	한울트라움	부산진구 전포동
15059	20.2	5	   4	(304-2)	부평구 부개동
15060	20.2	5	   4	이레하이니스	부평구 부개동
15061	20.2	5	   4	리코팰리스	부평구 부평동
15062	20.2	5	   4	청림주상복합	부평구 부평동
15063	20.2	5	   4	낙원타워	북구 덕천동
15064	20.2	5	   4	소호(8동)	북구 덕천동
15065	20.2	5	   4	예향	북구 두암동
15066	20.2	5	   4	현대하이빌	북구 명촌동
15067	20.2	5	   4	럭키6	북구 복현동
15068	20.2	5	   4	동성맨션	북구 산격동
15069	20.2	5	   4	고운3	북구 오치동
15070	20.2	5	   4	침산리젠시102동	북구 침산동
15071	20.2	5	   4	침산리젠시103동	북구 침산동
15072	20.2	5	   4	해림아파트비이동	북구 화명동
15073	20.2	5	   4	서현빌라	사상구 괘법동
15074	20.2	5	   4	대하덕포(1호동)	사상구 덕포동
15075	20.2	5	   4	경인	사하구 하단동
15076	20.2	5	   4	은하	사하구 하단동
15077	20.2	5	   4	네오젠	서구 내당동
15078	20.2	5	   4	아라역금강펜테리움더시글로1차	서구 당하동
15079	20.2	5	   4	크로바빌리지	서구 부용동1가
15080	20.2	5	   4	경남비	서구 서대신동2가
15081	20.2	5	   4	오현스위트	서구 서대신동2가
15082	20.2	5	   4	대신썬빌리지A	서구 서대신동3가
15083	20.2	5	   4	서보	서구 석남동
15084	20.2	5	   4	에메랄드	서구 석남동
15085	20.2	5	   4	신흥(가)	서구 원대동1가
15086	20.2	5	   4	제네스빌(39-0)	서구 원대동1가
15087	20.2	5	   4	그린타워	서구 탄방동
15088	20.2	5	   4	타워렉스	서구 탄방동
15089	20.2	5	   4	스카이빌아파트	서구 평리동
15090	20.2	5	   4	서석	서구 화정동
15091	20.2	5	   4	주은스카이빌	서대문구 북가좌동
15092	20.2	5	   4	연희아트빌	서대문구 연희동
15093	20.2	5	   4	파크빌	서대문구 연희동
15094	20.2	5	   4	강림스위트빌(A동)	서대문구 홍은동
15095	20.2	5	   4	반포TS프리우스	서초구 반포동
15096	20.2	5	   4	반포파크빌	서초구 반포동
15097	20.2	5	   4	브라운스톤효령아파트	서초구 방배동
15098	20.2	5	   4	상지리츠빌7차	서초구 방배동
15099	20.2	5	   4	레미안서초6차(1520-9)	서초구 서초동
15100	20.2	5	   4	롯데캐슬스파	서초구 서초동
15101	20.2	5	   4	서초8차상지리츠빌	서초구 서초동
15102	20.2	5	   4	가락현대투웰브(101동)	송파구 가락동
15103	20.2	5	   4	대련	송파구 가락동
15104	20.2	5	   4	예명	송파구 석촌동
15105	20.2	5	   4	위례캐스빌	송파구 송파동
15106	20.2	5	   4	범어우방파크빌	수성구 범어동
15107	20.2	5	   4	광안지음주상복합	수영구 광안동
15108	20.2	5	   4	삼흥드림월드	수영구 광안동
15109	20.2	5	   4	삼도	양천구 목동
15110	20.2	5	   4	신화타워	양천구 목동
15111	20.2	5	   4	인우	양천구 목동
15112	20.2	5	   4	미리내아파트	양천구 신월동
15113	20.2	5	   4	삼도(102)	양천구 신월동
15114	20.2	5	   4	삼백	양천구 신월동
15115	20.2	5	   4	훼미리주상복합	양천구 신월동
15116	20.2	5	   4	신세계하이츠	양천구 신정동
15117	20.2	5	   4	이연에버리치	양천구 신정동
15118	20.2	5	   4	더샵송도센터니얼	연수구 송도동
15119	20.2	5	   4	대가하이츠	연제구 연산동
15120	20.2	5	   4	동아베스트빌라	연제구 연산동
15121	20.2	5	   4	모던아트빌	연제구 연산동
15122	20.2	5	   4	목련빌라	연제구 연산동
15123	20.2	5	   4	남항무궁화맨션	영도구 남항동3가
15124	20.2	5	   4	영광맨션	영도구 청학동
15125	20.2	5	   4	삼성하이츠	용산구 용문동
15126	20.2	5	   4	세원WE	울주군 언양읍 서부리
15127	20.2	5	   4	송학	은평구 구산동
15128	20.2	5	   4	엔에스아파트	은평구 구산동
15129	20.2	5	   4	영화빌리지	은평구 대조동
15130	20.2	5	   4	제이타워3	은평구 대조동
15131	20.2	5	   4	선우아파트	은평구 불광동
15132	20.2	5	   4	유한베스트빌	은평구 신사동
15133	20.2	5	   4	두성	은평구 역촌동
15134	20.2	5	   4	디딤빌아파트	은평구 역촌동
15135	20.2	5	   4	유성아이비아파트	은평구 응암동
15136	20.2	5	   4	자선메르시안(119-15)	은평구 응암동
15137	20.2	5	   4	청록	은평구 응암동
15138	20.2	5	   4	오성	종로구 숭인동
15139	20.2	5	   4	청운현대	종로구 청운동
15140	20.2	5	   4	시티뷰	중구 남산동
15141	20.2	5	   4	민영1동	중구 부사동
15142	20.2	5	   4	삼창금빛	중구 산성동
15143	20.2	5	   4	대신드림빌	중구 성안동
15144	20.2	5	   4	신성그린빌	중구 성안동
15145	20.2	5	   4	한솔그린빌	중구 성안동
15146	20.2	5	   4	(432-904)	중구 신당동
15147	20.2	5	   4	란스미어	중구 신당동
15148	20.2	5	   4	유정	중구 신당동
15149	20.2	5	   4	미소	중구 약사동
15150	20.2	5	   4	시영아파트1,2,3동	중구 태평동
15151	20.2	5	   4	대진	중구 학성동
15152	20.2	5	   4	동성네스트빌	중랑구 면목동
15153	20.2	5	   4	태창네스트빌	중랑구 묵동
15154	20.2	5	   4	효산센터빌	중랑구 묵동
15155	20.2	5	   4	현대휴앤미(102동)	중랑구 중화동
15156	20.2	5	   4	세진	해운대구 반여동
15157	20.2	5	   4	쏠데까사Ⅱ	해운대구 송정동
15158	20.2	5	   4	대림엠파이어빌라	해운대구 중동
15159	20.2	5	   4	동아에이스빌라	해운대구 중동
15160	20.1	5	   3	논현동월드메르디앙	강남구 논현동
15161	20.1	5	   3	논현한가람빌라트	강남구 논현동
15162	20.1	5	   3	두산위브1단지	강남구 논현동
15163	20.1	5	   3	롯데캐슬	강남구 대치동
15164	20.1	5	   3	풍림아이원아파트	강남구 대치동
15165	20.1	5	   3	로덴하우스웨스트빌리지	강남구 도곡동
15166	20.1	5	   3	조이너스도곡	강남구 도곡동
15167	20.1	5	   3	그라나다	강남구 삼성동
15168	20.1	5	   3	상지리츠빌카일룸(65-4)	강남구 삼성동
15169	20.1	5	   3	호산프라자	강남구 삼성동
15170	20.1	5	   3	강남신동아파밀리에1단지	강남구 세곡동
15171	20.1	5	   3	대성아파트	강남구 신사동
15172	20.1	5	   3	세방하이빌1	강남구 역삼동
15173	20.1	5	   3	역삼카이스아파트	강남구 역삼동
15174	20.1	5	   3	우정에쉐르3	강남구 역삼동
15175	20.1	5	   3	삼성	강남구 일원동
15176	20.1	5	   3	마크힐스이스트윙	강남구 청담동
15177	20.1	5	   3	목화	강남구 청담동
15178	20.1	5	   3	상지리츠빌카일룸2차	강남구 청담동
15179	20.1	5	   3	아노스카운트빌라트	강남구 청담동
15180	20.1	5	   3	청담로얄카운티	강남구 청담동
15181	20.1	5	   3	청담아르지움	강남구 청담동
15182	20.1	5	   3	현대한강빌라	강남구 청담동
15183	20.1	5	   3	율전에버그린아파트	강동구 길동
15184	20.1	5	   3	효성노바	강동구 길동
15185	20.1	5	   3	광남아파트101동	강동구 둔촌동
15186	20.1	5	   3	노바	강동구 둔촌동
15187	20.1	5	   3	동호리츠빌	강동구 둔촌동
15188	20.1	5	   3	광남캐스빌(448-5)	강동구 성내동
15189	20.1	5	   3	드림스빌	강동구 성내동
15190	20.1	5	   3	비앤비(102동)	강동구 성내동
15191	20.1	5	   3	새한올림픽	강동구 성내동
15192	20.1	5	   3	신이모닝빌	강동구 성내동
15193	20.1	5	   3	집앤사비디아파트	강동구 성내동
15194	20.1	5	   3	한솔애리즈601동	강동구 성내동
15195	20.1	5	   3	천호2차이룸아파트	강동구 천호동
15196	20.1	5	   3	내츄럴4차아파트	강서구 내발산동
15197	20.1	5	   3	명진에버그린	강서구 내발산동
15198	20.1	5	   3	한울앤하우스	강서구 내발산동
15199	20.1	5	   3	태원더블루원	강서구 대저1동
15200	20.1	5	   3	보람하이빌	강서구 등촌동
15201	20.1	5	   3	예지펠리스아파트	강서구 등촌동
15202	20.1	5	   3	청솔펠리체	강서구 등촌동
15203	20.1	5	   3	노블레스아파트	강서구 염창동
15204	20.1	5	   3	지오빌	강서구 염창동
15205	20.1	5	   3	강동	강서구 화곡동
15206	20.1	5	   3	드림시드아파트	강서구 화곡동
15207	20.1	5	   3	신원센스빌	강서구 화곡동
15208	20.1	5	   3	올림푸스	강서구 화곡동
15209	20.1	5	   3	우공팰리스	강서구 화곡동
15210	20.1	5	   3	은하(400-60)	강서구 화곡동
15211	20.1	5	   3	태성비리치	강서구 화곡동
15212	20.1	5	   3	한솔(61-116)	강서구 화곡동
15213	20.1	5	   3	해태드림타운	강서구 화곡동
15214	20.1	5	   3	황제팰리체(And Pra space)	강서구 화곡동
15215	20.1	5	   3	삼성홈타운	계양구 병방동
15216	20.1	5	   3	힐타운	계양구 병방동
15217	20.1	5	   3	온누리베일리	계양구 작전동
15218	20.1	5	   3	e산이랑	관악구 남현동
15219	20.1	5	   3	경원로얄시티	관악구 봉천동
15220	20.1	5	   3	뉴그린아파트	관악구 봉천동
15221	20.1	5	   3	늘푸른3차	관악구 봉천동
15222	20.1	5	   3	제창그로힐	관악구 봉천동
15223	20.1	5	   3	동훈CDI	관악구 신림동
15224	20.1	5	   3	동북아스위트힐(리버리치빌)	광진구 광장동
15225	20.1	5	   3	흥화빌라트	광진구 광장동
15226	20.1	5	   3	동우아파트	광진구 구의동
15227	20.1	5	   3	진넥스빌	광진구 자양동
15228	20.1	5	   3	태천해오름주상복합	광진구 자양동
15229	20.1	5	   3	두리	광진구 중곡동
15230	20.1	5	   3	삼보드림	광진구 중곡동
15231	20.1	5	   3	예다움	광진구 중곡동
15232	20.1	5	   3	신세기	구로구 개봉동
15233	20.1	5	   3	화신	구로구 개봉동
15234	20.1	5	   3	(747-33)	구로구 구로동
15235	20.1	5	   3	(752-10)	구로구 구로동
15236	20.1	5	   3	(792-9)	구로구 구로동
15237	20.1	5	   3	(806-63)태영빌라	구로구 구로동
15238	20.1	5	   3	골드마인(나동)	구로구 구로동
15239	20.1	5	   3	대명그린(아)	구로구 궁동
15240	20.1	5	   3	대명하이빌101동	구로구 궁동
15241	20.1	5	   3	동보수목원(16-36)	구로구 항동
15242	20.1	5	   3	금샘빌라(747-12)	금정구 구서동
15243	20.1	5	   3	남산삼전빌라	금정구 남산동
15244	20.1	5	   3	남산하이츠	금정구 남산동
15245	20.1	5	   3	일번파크맨션비동	금정구 남산동
15246	20.1	5	   3	일신파크빌	금정구 남산동
15247	20.1	5	   3	태경그린빌	금정구 남산동
15248	20.1	5	   3	다온미즈	금정구 서동
15249	20.1	5	   3	정원맨션	금정구 서동
15250	20.1	5	   3	네오밸리스	금정구 청룡동
15251	20.1	5	   3	목화102	금천구 독산동
15252	20.1	5	   3	원재아트빌	기장군 기장읍 교리
15253	20.1	5	   3	월드파크빌B동	기장군 기장읍 동부리
15254	20.1	5	   3	세원명가	남구 달동
15255	20.1	5	   3	한사랑빌라	남구 달동
15256	20.1	5	   3	다채움	남구 대명동
15257	20.1	5	   3	더테라스	남구 대명동
15258	20.1	5	   3	명성리치빌	남구 대연동
